 State Name , PC NAME , CANDIDATES NAME , SEX , AGE , CATEGORY , PARTY NAME , PARTY SYMBOL , GENERAL , POSTAL , TOTAL ,OVER TOTAL ELECTORS IN CONSTITUENCY,OVER TOTAL VOTES POLLED IN CONSTITUENCY,Total Electors
Chhattisgarh,BILASPUR,NAND KISHORE RAJ,MALE,45.0,ST,GGP,Saw,5242,17,5259,0.280188156016693,0.4345343690327954,1876953
Chhattisgarh,BILASPUR,POORAN LAL CHHABARIYA,MALE,56.0,GENERAL,SWAP,Almirah,964,2,966,0.05146639260546215,0.07981749391247012,1876953
Chhattisgarh,BILASPUR,YAMAN BANJARE,MALE,26.0,SC,BKNP,Tractor Chalata Kisan,892,4,896,0.0477369438659359,0.07403361754200127,1876953
Chhattisgarh,BILASPUR,RAMKUMAR GHATLAHARE,MALE,46.0,SC,BLRP,BUCKET,823,3,826,0.04400749512640967,0.06824974117153242,1876953
Chhattisgarh,BILASPUR,EG. RAMFAL MANDREY,MALE,40.0,SC,APoI,Coat,2478,4,2482,0.13223559673577334,0.20507973073576694,1876953
Chhattisgarh,BILASPUR,SHAMBHU PRASAD SHARMA,MALE,74.0,GENERAL,BHBHP,Glass Tumbler,1959,1,1960,0.1044245647067348,0.16194853837312778,1876953
Chhattisgarh,BILASPUR,SIDDHRAM LAHARE,MALE,44.0,SC,RJsbhP,COCONUT FARM,1309,2,1311,0.06984724710741291,0.10832374173835231,1876953
Chhattisgarh,BILASPUR,SANTOSH KAUSHAL,MALE,47.0,GENERAL,SHS,Bow and Arrow,1863,2,1865,0.09936316998880633,0.15409899187034864,1876953
Chhattisgarh,BILASPUR,"SANDEEP TIWARI ""RAJ""",MALE,43.0,GENERAL,BSHSP,Ganna Kisan,1851,1,1852,0.09867055808003716,0.1530248434015473,1876953
Chhattisgarh,BILASPUR,SANDEEP SINGH PORTE,MALE,28.0,ST,AVVP,Refrigerator,2198,3,2201,0.11726452393853229,0.1818615984485991,1876953
Chhattisgarh,BILASPUR,ARUNKUMAR SAHU,MALE,41.0,GENERAL,IND,Apple,3279,2,3281,0.17480459020550862,0.2710985481644042,1876953
Chhattisgarh,BILASPUR,AVISHEK EKKA,MALE,31.0,ST,IND,CHESS BOARD,6782,0,6782,0.3613303050209568,0.5603749934931391,1876953
Chhattisgarh,BILASPUR,ENGINEER INDRASEN MOGRE,MALE,53.0,GENERAL,IND,Auto- Rickshaw,11982,0,11982,0.6383750685286206,0.9900343810136821,1876953
Chhattisgarh,BILASPUR,URMILA TIWARI,FEMALE,60.0,GENERAL,IND,Harmonium,4979,0,4979,0.26527036105858803,0.41139886355092,1876953
Chhattisgarh,BILASPUR,DUJ RAM SAHU,MALE,47.0,GENERAL,IND,Baby Walker,3504,1,3505,0.18673882617199258,0.28960695254990454,1876953
Chhattisgarh,BILASPUR,BALDAU PRASAD SAHU,MALE,46.0,GENERAL,IND,Balloon,800,1,801,0.04267554914800744,0.06618407103922212,1876953
Chhattisgarh,BILASPUR,RAJU KHATIK URPH LALU,MALE,50.0,SC,IND,Television,543,0,543,0.028929866650896426,0.04486635527377979,1876953
Chhattisgarh,BILASPUR,VIDYA SAHU,FEMALE,49.0,GENERAL,IND,Bangles,744,4,748,0.03985182367379471,0.061804850358724274,1876953
Chhattisgarh,BILASPUR,SALIK RAM JOGI,MALE,52.0,SC,IND,Helicopter,645,0,645,0.03436420624277752,0.053294289413605825,1876953
Chhattisgarh,BILASPUR,HARISH CHANDRA SAHU,MALE,50.0,GENERAL,IND,Basket containing Fruits,1257,1,1258,0.06702352163320019,0.10394452105785446,1876953
Chhattisgarh,BILASPUR,HARISH KUMAR MANDWA,MALE,38.0,SC,IND,Air Conditioner,946,0,946,0.05040083582274037,0.07816495780662187,1876953
Chhattisgarh,BILASPUR,HORILAL ANANT,MALE,25.0,SC,IND,Battery Torch,1446,0,1446,0.07703975539078496,0.11947836045282795,1876953
Chhattisgarh,BILASPUR,NOTA,,,,NOTA,,4356,9,4365,0.2325577678290293,0.360666005101379,1876953
Chhattisgarh,RAJNANDGAON,BHOLA RAM SAHU,MALE,60.0,GENERAL,INC,Hand,549410,1011,550421,32.06723842515318,42.08504157115572,1716459
Chhattisgarh,RAJNANDGAON,RAVITA LAKRA (DHRUV),FEMALE,45.0,SC,BSP,Elephant,17105,40,17145,0.9988586968870216,1.3109020871977355,1716459
Chhattisgarh,RAJNANDGAON,SANTOSH PANDEY,MALE,51.0,GENERAL,BJP,Lotus,660956,1431,662387,38.59031879002062,50.64593180709516,1716459
Chhattisgarh,RAJNANDGAON,AJAY PALI (BABA),MALE,40.0,GENERAL,SHS,Bow & Arrow,8364,2,8366,0.4873987668799546,0.6396621091569703,1716459
Chhattisgarh,RAJNANDGAON,DR. GOJUPAL,MALE,53.0,GENERAL,RPI(A),Almirah,1773,0,1773,0.10329404896941902,0.13556310298055324,1716459
Chhattisgarh,RAJNANDGAON,PRATIMA SANTOSH WASHNIK,FEMALE,38.0,SC,RP(K),Pen Nib with Seven Rays,1504,2,1506,0.08773876917537791,0.11514835481596908,1716459
Chhattisgarh,RAJNANDGAON,MAHENDRA KUMAR SAHU,MALE,35.0,GENERAL,FDLP,DIAMOND,1518,1,1519,0.08849614234887056,0.11614233131836457,1716459
Chhattisgarh,RAJNANDGAON,VISHWANATH SINGH PORTE,MALE,49.0,ST,GGP,Saw,3802,15,3817,0.22237641563241534,0.2918467930495046,1716459
Chhattisgarh,RAJNANDGAON,BAIDYA SHEKHU RAM VERMA (GURUJI),MALE,52.0,GENERAL,APoI,Coat,4293,4,4297,0.2503409635767589,0.32854746390718403,1716459
Chhattisgarh,RAJNANDGAON,KAMINI SAHU,FEMALE,34.0,GENERAL,IND,Air Conditioner,2442,3,2445,0.1424444160915,0.18694404218130437,1716459
Chhattisgarh,RAJNANDGAON,KRANTI GUPTA,FEMALE,46.0,GENERAL,IND,Auto- Rickshaw,3710,3,3713,0.21631743024447422,0.2838949810303408,1716459
Chhattisgarh,RAJNANDGAON,RAMKHILAWAN DAHARIYA,MALE,50.0,SC,IND,Black Board,5065,3,5068,0.29525901871236077,0.3874979164723315,1716459
Chhattisgarh,RAJNANDGAON,SACHCHIDANAND KAUSHIK,MALE,33.0,GENERAL,IND,Table,12472,0,12472,0.7266121707538601,0.9536057644520362,1716459
Chhattisgarh,RAJNANDGAON,SUDESH TIKAM,MALE,52.0,ST,IND,Tractor Chalata Kisan,12659,9,12668,0.7380310278311337,0.9685918717189218,1716459
Chhattisgarh,RAJNANDGAON,NOTA,,,,NOTA,,19423,13,19436,1.132331153846378,1.486071330812201,1716459
Chhattisgarh,DURG,GEETANJALI SINGH,FEMALE,25.0,GENERAL,BSP,Elephant,20071,53,20124,1.0371757730500255,1.444943308736364,1940269
Chhattisgarh,DURG,PRATIMA CHANDRAKAR,FEMALE,61.0,GENERAL,INC,Hand,456793,603,457396,23.573844657622217,32.841944426693395,1940269
Chhattisgarh,DURG,VIJAY BAGHEL,MALE,59.0,GENERAL,BJP,Lotus,847445,1929,849374,43.77609496415188,60.98674607009741,1940269
Chhattisgarh,DURG,ANURAG SINGH,MALE,25.0,GENERAL,BKNP,Tractor Chalata Kisan,5432,3,5435,0.2801157983764107,0.39024383238829946,1940269
Chhattisgarh,DURG,AATMA RAM SAHU,MALE,37.0,GENERAL,SUCI(C),Glass Tumbler,2218,3,2221,0.11446866388114225,0.1594722266300668,1940269
Chhattisgarh,DURG,KAMLESH KUMAR NAGARCHI,MALE,42.0,GENERAL,SHS,Bow & Arrow,1095,2,1097,0.056538552128596604,0.07876678640845713,1940269
Chhattisgarh,DURG,TRESSA DAVID,FEMALE,53.0,GENERAL,IPBP,Binoculars,797,0,797,0.04107677852916271,0.057226188484539954,1940269
Chhattisgarh,DURG,PITAMBAR LAL NISHAD,MALE,30.0,GENERAL,BHAPRAP,Ludo,775,0,775,0.03994291513187089,0.055646544636786026,1940269
Chhattisgarh,DURG,FARID MOHAMMAD QURAISHI,MALE,37.0,GENERAL,GGP,Saw,918,1,919,0.04736456645959916,0.06598603164026627,1940269
Chhattisgarh,DURG,MALIK RAM THAKUR,MALE,57.0,ST,APoI,Coat,1977,5,1982,0.10215078424692658,0.14231155028401277,1940269
Chhattisgarh,DURG,RAJ KUMAR GUPTA ADVOCATE,MALE,66.0,GENERAL,CSM,Air Conditioner,1519,3,1522,0.07844273139446128,0.10928263346733978,1940269
Chhattisgarh,DURG,RAJESH KUMAR DUBEY,MALE,49.0,GENERAL,BSCP,FLUTE,2110,4,2114,0.10895396463067751,0.15178941337053634,1940269
Chhattisgarh,DURG,SEVAKRAM BANJARE,MALE,61.0,SC,RJsbhP,COCONUT FARM,4067,5,4072,0.20986780698964935,0.29237771582063576,1940269
Chhattisgarh,DURG,HIDAR BHATI,MALE,52.0,GENERAL,SDP(MP),Iron,12107,0,12107,0.6239856432278205,0.8693067302162174,1940269
Chhattisgarh,DURG,ANOOP KUMAR PANDEY,MALE,30.0,GENERAL,IND,Bat,7958,1,7959,0.4102008535929812,0.5714720629215225,1940269
Chhattisgarh,DURG,ARUN KUMAR JOSHI,MALE,49.0,SC,IND,Envelope,6752,1,6753,0.34804452372325695,0.4848788592673755,1940269
Chhattisgarh,DURG,POKHRAJ MESHRAM,MALE,47.0,SC,IND,Pen Nib with Seven Rays,3177,0,3177,0.16374018241800492,0.22811493201428285,1940269
Chhattisgarh,DURG,PRAVEEN TIWARI,MALE,40.0,ST,IND,Pressure Cooker,3466,0,3466,0.1786350243187929,0.24886570801432306,1940269
Chhattisgarh,DURG,MANOJ GAYKWAD CHHATTISGARHIYA,MALE,29.0,SC,IND,Key,4011,1,4012,0.20677545226976257,0.2880695962358523,1940269
Chhattisgarh,DURG,GURU DADA LOKESH,MALE,65.0,GENERAL,IND,Sewing Machine,1420,0,1420,0.07318572837065376,0.10195883017320795,1940269
Chhattisgarh,DURG,SUNIL KUMAR MARKANDEY,MALE,35.0,SC,IND,Table,1003,0,1003,0.05169386306744064,0.07201739905896308,1940269
Chhattisgarh,DURG,NOTA,,,,NOTA,,4250,21,4271,0.2201241168106072,0.30666631244350084,1940269
Chhattisgarh,RAIPUR,Khilesh Kumar Sahu Alias Khileshwar,MALE,29.0,GENERAL,BSP,Elephant,10520,77,10597,0.5018141455047928,0.7584769479408678,2111738
Chhattisgarh,RAIPUR,Pramod Dubey,MALE,53.0,GENERAL,INC,Hand,488515,1149,489664,23.187724992399623,35.0475470639348,2111738
Chhattisgarh,RAIPUR,Sunil Kumar Soni,MALE,57.0,GENERAL,BJP,Lotus,836211,1691,837902,39.678312366401514,59.97257258031038,2111738
Chhattisgarh,RAIPUR,Ajay Chakole,MALE,50.0,GENERAL,GGP,Saw,4418,4,4422,0.20940097682572364,0.3165032616584428,2111738
Chhattisgarh,RAIPUR,Ikram Saifi,MALE,52.0,GENERAL,APoI,Coat,1493,2,1495,0.07079476715387989,0.10700415562627134,2111738
Chhattisgarh,RAIPUR,Chhabi Lal Kanwar,MALE,40.0,ST,BSCP,FLUTE,812,5,817,0.0386885115483076,0.058476518492751636,2111738
Chhattisgarh,RAIPUR,Tameshwar Sahu,MALE,28.0,GENERAL,BKNP,Tractor Chalata Kisan,762,0,762,0.03608402178679363,0.05453991076068145,2111738
Chhattisgarh,RAIPUR,Devki Dubey (Sandhya),FEMALE,51.0,GENERAL,RPI(A),Almirah,787,1,788,0.03731523512860023,0.056400852597660076,2111738
Chhattisgarh,RAIPUR,Devendra Kumar Patil,MALE,37.0,SC,SUCI(C),Glass Tumbler,1469,0,1469,0.06956355381207327,0.1051432137892927,2111738
Chhattisgarh,RAIPUR,Banmali Chhura,MALE,36.0,SC,BHBP,Sewing Machine,1069,0,1069,0.05062181009197164,0.07651333937423684,2111738
Chhattisgarh,RAIPUR,Dr. Yogita Bajpai,FEMALE,49.0,GENERAL,SABHP,Camera,1208,2,1210,0.05729877475330747,0.08660537010554403,2111738
Chhattisgarh,RAIPUR,Vijay Kumar Kurre,MALE,36.0,SC,RJsbhP,COCONUT FARM,1742,2,1744,0.08258600261964316,0.12482625244964363,2111738
Chhattisgarh,RAIPUR,Advocate Shailendra Kumar Banjare,MALE,42.0,SC,SSBD,Key,2801,1,2802,0.13268691475931202,0.20055227027746644,2111738
Chhattisgarh,RAIPUR,Santosh Yadu,MALE,29.0,GENERAL,SHS,Bow & Arrow,9689,1,9690,0.45886374161946225,0.6935587077047287,2111738
Chhattisgarh,RAIPUR,Tarjan Jangde,MALE,48.0,SC,IND,Tongs,6299,2,6301,0.2983798179509011,0.45099209672316776,2111738
Chhattisgarh,RAIPUR,Navin Gupta,MALE,47.0,GENERAL,IND,Air Conditioner,5675,1,5676,0.2687833433882423,0.40625791794964294,2111738
Chhattisgarh,RAIPUR,Pravin Jain,MALE,54.0,GENERAL,IND,Gas Stove,1936,0,1936,0.09167803960529194,0.13856859216887046,2111738
Chhattisgarh,RAIPUR,Pritesh Pandey,MALE,25.0,GENERAL,IND,Man Blowing Turha,3829,0,3829,0.18131984176067295,0.27405947283812243,2111738
Chhattisgarh,RAIPUR,Manish Shrivastav,MALE,45.0,GENERAL,IND,Binoculars,4034,1,4035,0.1910748397765253,0.28880385816187615,2111738
Chhattisgarh,RAIPUR,Ramkrishna Verma,MALE,60.0,GENERAL,IND,Pan,671,1,672,0.03182212944977076,0.048098189017293874,2111738
Chhattisgarh,RAIPUR,Ramdyal Dahariya,MALE,60.0,SC,IND,Football,467,0,467,0.022114485793218668,0.033425378379577736,2111738
Chhattisgarh,RAIPUR,Rupesh Sahu,MALE,38.0,GENERAL,IND,Apple,473,0,473,0.02239861194902019,0.033854826495803576,2111738
Chhattisgarh,RAIPUR,Shankar Lal Vardani,MALE,54.0,GENERAL,IND,Auto- Rickshaw,887,0,887,0.04200331669932539,0.06348674651538641,2111738
Chhattisgarh,RAIPUR,Sanju Kumar Yadav,MALE,35.0,GENERAL,IND,Bat,1660,1,1661,0.07865559079772207,0.11888555350851952,2111738
Chhattisgarh,RAIPUR,Santosh Sahu,MALE,29.0,GENERAL,IND,Ganna Kisan,1588,2,1590,0.07529343128740403,0.11380375079984711,2111738
Chhattisgarh,RAIPUR,NOTA,,,,NOTA,,4276,16,4292,0.2032449101166906,0.30719855247354955,2111738
Chhattisgarh,MAHASAMUND,CHUNNI LAL SAHU,MALE,51.0,GENERAL,BJP,Lotus,614924,1656,616580,37.64337272604614,50.424978757195774,1637951
Chhattisgarh,MAHASAMUND,DHANSING KOSARIYA,MALE,48.0,SC,BSP,Elephant,11214,31,11245,0.6865284736844998,0.9196355479007857,1637951
Chhattisgarh,MAHASAMUND,DHANENDRA SAHU,MALE,66.0,GENERAL,INC,Hand,525229,840,526069,32.11750534661904,43.022832641051,1637951
Chhattisgarh,MAHASAMUND,ASHOK SONI,MALE,40.0,GENERAL,APoI,Coat,7729,4,7733,0.47211424517583245,0.632418113998824,1637951
Chhattisgarh,MAHASAMUND,COMRADE BHOJLAL NETAM,MALE,69.0,ST,CPIM,Tractor Chalata Kisan,2259,4,2263,0.13816042116033994,0.18507205379275038,1637951
Chhattisgarh,MAHASAMUND,ROHIT KUMAR KOSRE,MALE,38.0,SC,RJsbhP,COCONUT FARM,1316,1,1317,0.08040533569075022,0.10770653771323564,1637951
Chhattisgarh,MAHASAMUND,DR. VIRENDRA CHOUDHARY,MALE,52.0,GENERAL,BSCP,FLUTE,2537,1,2538,0.15494969019219745,0.20756202939726048,1637951
Chhattisgarh,MAHASAMUND,KHILAWAN SINGH DHRUW,MALE,45.0,ST,IND,Auto- Rickshaw,2244,6,2250,0.13736674662428852,0.18400889130962808,1637951
Chhattisgarh,MAHASAMUND,CHAMPALAL PATEL GURUJI,MALE,57.0,GENERAL,IND,Scissors,1938,3,1941,0.11850171342121957,0.15873833690310582,1637951
Chhattisgarh,MAHASAMUND,JAGMOHAN BHAGWAT KOSARIYA,MALE,65.0,SC,IND,Balloon,2243,1,2244,0.13700043529995706,0.1835182009328024,1637951
Chhattisgarh,MAHASAMUND,TARUN KUMAR DADSENA,MALE,48.0,GENERAL,IND,Air Conditioner,4180,1,4181,0.2552579411716223,0.3419294109180244,1637951
Chhattisgarh,MAHASAMUND,DEVENDAR SINGH THAKUR (RAJPUT),MALE,33.0,GENERAL,IND,Glass Tumbler,15488,3,15491,0.9457547875363794,1.2668807712344217,1637951
Chhattisgarh,MAHASAMUND,SANTOSH BANJARE,MALE,40.0,SC,IND,Ganna Kisan,7241,1,7242,0.44213776846804326,0.5922632848285896,1637951
Chhattisgarh,MAHASAMUND,NOTA,,,,NOTA,,21218,23,21241,1.296803140020672,1.73712571569236,1637951
Chhattisgarh,BASTAR,AAYTU RAM MANDAVI,MALE,55.0,ST,BSP,Elephant,30422,27,30449,2.2078539824613053,3.332271786605031,1379122
Chhattisgarh,BASTAR,DEEPAK BAIJ,MALE,38.0,ST,INC,Hand,401539,988,402527,29.187193011205682,44.051672154972685,1379122
Chhattisgarh,BASTAR,BAIDU RAM KASHYAP,MALE,46.0,ST,BJP,Lotus,361727,1818,363545,26.360612041574278,39.78556756088299,1379122
Chhattisgarh,BASTAR,RAMU RAM MOURYA,MALE,42.0,ST,CPI,Ears of Corn And Sickle,38388,7,38395,2.784017657611147,4.201864601356372,1379122
Chhattisgarh,BASTAR,PANEESH PRASAD NAG,MALE,29.0,ST,APoI,Coat,12404,17,12421,0.9006454831407228,1.359327001261818,1379122
Chhattisgarh,BASTAR,MANGALARAM KARMA,MALE,40.0,ST,ABSKP,Plastering Trowel,9910,2,9912,0.7187181409621484,1.0847475433948266,1379122
Chhattisgarh,BASTAR,SURESH KAWASI,MALE,38.0,ST,SHS,Bow & Arrow,13929,1,13930,1.0100629240922847,1.524468652087362,1379122
Chhattisgarh,BASTAR,NOTA,,,,NOTA,,41656,11,41667,3.021270054425932,4.559945105995988,1379122
Chhattisgarh,KANKER,BIRESH THAKUR,MALE,52.0,ST,INC,Hand,537999,1320,539319,34.59497149367011,46.48327979569797,1558952
Chhattisgarh,KANKER,MOHAN MANDAVI,MALE,61.0,ST,BJP,Lotus,543376,2857,546233,35.038474564964154,47.07918944565923,1558952
Chhattisgarh,KANKER,SUBE SINGH DHURVA,MALE,47.0,ST,BSP,Elephant,10088,36,10124,0.6494106297050839,0.8725758310974512,1558952
Chhattisgarh,KANKER,UMASHANKAR BHANDARI,MALE,36.0,ST,SHS,Bow & Arrow,3417,20,3437,0.22046862251050703,0.29623104815112006,1558952
Chhattisgarh,KANKER,GHANSHYAM JURRI,MALE,44.0,ST,GGP,Saw,4391,80,4471,0.28679523166845416,0.3853503102367349,1558952
Chhattisgarh,KANKER,DURGAPRASAD THAKUR,MALE,43.0,ST,APoI,Coat,6095,8,6103,0.3914809436082702,0.5260104995246685,1558952
Chhattisgarh,KANKER,MATHAN SINGH MARKAM,MALE,40.0,ST,BSCP,FLUTE,5574,12,5586,0.3583176390292966,0.4814508684818611,1558952
Chhattisgarh,KANKER,NAREND NAG,MALE,37.0,ST,IND,Air Conditioner,5750,8,5758,0.3693506920033458,0.49627534921563843,1558952
Chhattisgarh,KANKER,HARISINGH SIDAR,MALE,73.0,ST,IND,Batsman,11447,2,11449,0.7344036249993585,0.9867760460524218,1558952
Chhattisgarh,KANKER,NOTA,,,,NOTA,,26692,21,26713,1.7135229307894022,2.3023625223336834,1558952
Jharkhand,Rajmahal,GOPIN SOREN,MALE,56.0,ST,CPIM,"Hammer, Sickle and Star",35577,9,35586,2.4467216158015894,3.39608704656092,1454436
Jharkhand,Rajmahal,BAIDHNATH PAHADIYA,MALE,31.0,ST,BSP,Elephant,10360,14,10374,0.7132661732795393,0.9900243641045071,1454436
Jharkhand,Rajmahal,MONIKA KISKU,FEMALE,32.0,ST,AITC,Flowers and Grass,17400,27,17427,1.1981964142801746,1.6631149598273804,1454436
Jharkhand,Rajmahal,VIJAY KUMAR HANSDAK,MALE,36.0,ST,JMM,Bow & Arrow,506589,1241,507830,34.91593992447932,48.46385895731557,1454436
Jharkhand,Rajmahal,HEMLAL MURMU,MALE,63.0,ST,BJP,Lotus,407626,1009,408635,28.09577045672687,38.99735936242965,1454436
Jharkhand,Rajmahal,NEERAJ HEMBROM,MALE,44.0,ST,AIFB,Lion,7533,10,7543,0.5186202761757822,0.7198528801272698,1454436
Jharkhand,Rajmahal,MAHASHAY TUDU,MALE,35.0,ST,HND,Water Tank,2767,0,2767,0.1902455659788399,0.26406375703462226,1454436
Jharkhand,Rajmahal,MARY NISHA HANSDAK,FEMALE,35.0,ST,BMUP,Cot,2946,2,2948,0.20269025244149622,0.28133717229420535,1454436
Jharkhand,Rajmahal,CHRISTOPHER MURMU,MALE,30.0,ST,IND,Batsman,3002,3,3005,0.20660929734962558,0.2867768666024719,1454436
Jharkhand,Rajmahal,BARNAD HEMBROM,MALE,46.0,ST,IND,Auto- Rickshaw,4254,0,4254,0.2924845094593368,0.4059729752169436,1454436
Jharkhand,Rajmahal,MANGAL MARANDI,MALE,34.0,ST,IND,Television,8232,2,8234,0.5661301012901221,0.7857972444608166,1454436
Jharkhand,Rajmahal,MANDAL HANSDA,MALE,65.0,ST,IND,Bat,12128,2,12130,0.8340002585194536,1.1576051220925072,1454436
Jharkhand,Rajmahal,MAHENDRA HANSDA,MALE,43.0,ST,IND,Diesel Pump,9074,3,9077,0.6240907128261401,0.866247460283074,1454436
Jharkhand,Rajmahal,MAHESH PAHADIYA,MALE,48.0,ST,IND,Bottle,4926,2,4928,0.33882549661862055,0.47029497458135827,1454436
Jharkhand,Rajmahal,NOTA,,,,NOTA,,12898,21,12919,0.8882480906688228,1.2329019433069335,1454436
Jharkhand,Dumka,ARJUN PUJHAR,MALE,44.0,ST,AITC,Flowers and Grass,13084,20,13104,0.9378401764032713,1.2772166346160405,1397253
Jharkhand,Dumka,SHIBU SOREN,MALE,72.0,ST,JMM,Bow & Arrow,436158,1175,437333,31.29948549045878,42.6258381003157,1397253
Jharkhand,Dumka,SUNIL SOREN,MALE,39.0,ST,BJP,Lotus,483748,1175,484923,34.705454201923345,47.264325557685765,1397253
Jharkhand,Dumka,SENAPATI MURMU,MALE,45.0,ST,CPI,Ears of Corn And Sickle,16150,7,16157,1.1563403334972264,1.574785497977058,1397253
Jharkhand,Dumka,STEPHAN BESRA,MALE,40.0,ST,BSP,Elephant,3262,11,3273,0.23424533710072548,0.3190117555783197,1397253
Jharkhand,Dumka,SATISH SOREN,MALE,73.0,ST,JKPP,Pot,1923,3,1926,0.13784189405927202,0.1877227745932917,1397253
Jharkhand,Dumka,THAKUROON SOREN,FEMALE,37.0,ST,IND,Coat,5569,2,5571,0.39871089917144564,0.5429925115572316,1397253
Jharkhand,Dumka,PROBINA MURMU,FEMALE,34.0,ST,IND,Football,2228,2,2230,0.1595988700686275,0.21735295292992754,1397253
Jharkhand,Dumka,BAGHRAI SOREN,MALE,64.0,ST,IND,Cot,2074,1,2075,0.14850567506385742,0.20224546068591914,1397253
Jharkhand,Dumka,MOHRIL MURMU,MALE,69.0,ST,IND,Plate Containing Food,2211,2,2213,0.15838219706810433,0.21569600216768148,1397253
Jharkhand,Dumka,RAMESH TUDU,MALE,25.0,ST,IND,Bat,2578,1,2579,0.18457645107936788,0.2513691774019207,1397253
Jharkhand,Dumka,RASKA SOREN,MALE,68.0,ST,IND,Cauliflower,5135,0,5135,0.3675068151580279,0.5004965978902144,1397253
Jharkhand,Dumka,RAJESH BESRA,MALE,33.0,ST,IND,Apple,5882,0,5882,0.42096885818101665,0.5733049637371452,1397253
Jharkhand,Dumka,DR. SHRILAL KISKU,MALE,60.0,ST,IND,Stethoscope,16562,0,16562,1.1853257785096902,1.6142599131952737,1397253
Jharkhand,Dumka,SAMUEL TUDU,MALE,45.0,ST,IND,Television,12609,0,12609,0.9024135213880378,1.2289701271271105,1397253
Jharkhand,Dumka,NOTA,,,,NOTA,,14365,31,14396,1.030307324443032,1.4031448925467431,1397253
Jharkhand,Godda,Zaffar Obaid,MALE,46.0,GENERAL,BSP,Elephant,17531,52,17583,1.024193163191722,1.472190149730856,1716766
Jharkhand,Godda,Nishikant Dubey,MALE,47.0,GENERAL,BJP,Lotus,635383,2227,637610,37.140181014768466,53.38583639708191,1716766
Jharkhand,Godda,Pradeep Yadav,MALE,53.0,GENERAL,JVM,Comb,450677,2706,453383,26.409132054106383,37.960870537190736,1716766
Jharkhand,Godda,Asha Makade,FEMALE,49.0,GENERAL,PSPU,Balloon,6571,9,6580,0.3832787927999506,0.550930511586705,1716766
Jharkhand,Godda,Noor Hassan,MALE,47.0,GENERAL,RSPSR,Truck,2302,5,2307,0.13438057370660883,0.19316059122044504,1716766
Jharkhand,Godda,Bajrangi Mahtha,MALE,34.0,SC,BMUP,Cot,3017,6,3023,0.17608689827268248,0.25310986877304087,1716766
Jharkhand,Godda,Murari Kapri,MALE,35.0,GENERAL,AAM,CHAPATI ROLLER,2625,2,2627,0.15302027183669759,0.2199535644283091,1716766
Jharkhand,Godda,Anup Kumar Sinha,MALE,43.0,GENERAL,IND,COMPUTER,2533,1,2534,0.14760310956764056,0.21216685658977363,1716766
Jharkhand,Godda,Jitendra Kumar Barnwal,MALE,34.0,GENERAL,IND,Cup & Saucer,2978,4,2982,0.17369868694976484,0.24967701908078332,1716766
Jharkhand,Godda,Madhusudan Ray,MALE,52.0,GENERAL,IND,Scissors,6287,14,6301,0.36702730599277944,0.5275703880710985,1716766
Jharkhand,Godda,Mahesh Kumar Suman,MALE,55.0,SC,IND,Coat,10352,2,10354,0.6031107326216852,0.8669201393569519,1716766
Jharkhand,Godda,K. Rangaiah,MALE,82.0,GENERAL,IND,Hand Cart,16453,3,16456,0.9585464763398157,1.37782864721441,1716766
Jharkhand,Godda,Birendra Kumar,MALE,36.0,GENERAL,IND,Auto- Rickshaw,13610,3,13613,0.7929444082653081,1.1397898258707926,1716766
Jharkhand,Godda,NOTA,,,,NOTA,,18650,33,18683,1.0882671255139023,1.5642909951328892,1716766
Jharkhand,Chatra,ARJUN KUMAR,MALE,40.0,GENERAL,CPI,Ears of Corn And Sickle,22558,19,22577,1.5841085363782943,2.438236806068539,1425218
Jharkhand,Chatra,NAGESHWAR GANJHU,MALE,36.0,GENERAL,BSP,Elephant,18797,91,18888,1.3252709410069197,2.039837746070008,1425218
Jharkhand,Chatra,MANOJ KUMAR YADAV,MALE,62.0,GENERAL,INC,Hand,149254,952,150206,10.539159623299733,16.221721118498074,1425218
Jharkhand,Chatra,SUNIL KUMAR SINGH,MALE,55.0,GENERAL,BJP,Lotus,526205,1872,528077,37.052366725651794,57.03046365054063,1425218
Jharkhand,Chatra,SUBHASH PRASAD YADAV,MALE,52.0,GENERAL,RJD,Hurricane Lamp,82991,434,83425,5.853490483561111,9.00960736795269,1425218
Jharkhand,Chatra,ASHUTOSH KUMAR,MALE,25.0,GENERAL,PUJP,Violin,4483,0,4483,0.3145483708457233,0.48414827486403245,1425218
Jharkhand,Chatra,PANKAJ RANJAN,MALE,25.0,GENERAL,JKPP,Pot,2752,9,2761,0.19372474947692211,0.2981783151683233,1425218
Jharkhand,Chatra,RAMANAND DAS,MALE,51.0,GENERAL,BaSaPa,Battery Torch,2698,3,2701,0.18951486719926355,0.2916985256318875,1425218
Jharkhand,Chatra,SAGAR RAM,MALE,43.0,SC,ABHM,Auto- Rickshaw,3844,1,3845,0.2697832892932871,0.41524651279326447,1425218
Jharkhand,Chatra,ABDUL RAJAK ANSARI,MALE,64.0,GENERAL,IND,Diesel Pump,3217,1,3218,0.22579001949175492,0.3475327121375098,1425218
Jharkhand,Chatra,AYUB KHAN,MALE,51.0,GENERAL,IND,Almirah,3825,3,3828,0.26859048931461715,0.4134105724246076,1425218
Jharkhand,Chatra,ARUN KUMAR YADAV,MALE,51.0,GENERAL,IND,Batsman,7224,3,7227,0.5070803203439754,0.7804906496636989,1425218
